dataset,preference.beta_Q,preference.lambda_uncertainty,preference.kappa,training.local_epochs,training.learning_rate,ndcg@10,ndcg@20,recall@10,recall@20,precision@10,precision@20,acc@5,acc@10,acc@20
swarm,1.0,0.5,1.0,3,0.02,0.0696850179270528,0.1014525694526645,0.0959912904707648,0.1912415550187834,0.0426649514927373,0.0423621160958353,0.1811652462882564,0.312751246181058,0.4935948973575602
swarm,1.0,0.5,1.0,5,0.005,0.0703253008381689,0.1018266001839387,0.096639475794737,0.1902328851975016,0.0430562255453717,0.0426274320630326,0.1821836308088117,0.3150560111486305,0.4962212574368869
swarm,1.0,0.5,1.0,5,0.01,0.069354706810186,0.1016346773366157,0.0955555766110397,0.19170194085502,0.0425631130406817,0.0425416733665648,0.1800396633971163,0.3139304282574905,0.4974540386986117
swarm,1.0,0.5,1.0,5,0.02,0.0668705617482308,0.0993212908139989,0.0927498341407664,0.1890257393621849,0.0413356916974862,0.0422013185399581,0.1763413196119419,0.3038537814225224,0.4949348769898697
swarm,1.0,0.5,1.0,10,0.005,0.0693472825331517,0.1011855524181571,0.0963401971039701,0.1906009854797938,0.0424398349145093,0.0424371549552446,0.1773061049472048,0.3121616551428418,0.4953100712869164
swarm,1.0,0.5,1.0,10,0.01,0.0691093196475667,0.1011726804526683,0.095144409296482,0.1904780564198239,0.042321916706866,0.0425148737739186,0.1809508495470868,0.3099640885458541,0.4938628932840221
swarm,1.0,0.5,1.0,10,0.02,0.0694712797749058,0.1013776637969344,0.094709125135684,0.1891705934369287,0.0423326365439245,0.0425738328777402,0.1808972503617945,0.3105536795840703,0.4922549177252506
swarm,1.0,0.5,2.0,1,0.005,0.0713272247965515,0.103760827571272,0.0978386586688729,0.1945837969800429,0.0434528595165353,0.0431044648121348,0.1841668006646299,0.3176823712279573,0.5002411963338157
swarm,1.0,0.5,2.0,1,0.01,0.0692574138992352,0.1013177565537934,0.0943827749316992,0.1910649095846044,0.0428096692930267,0.0424505547515677,0.1825588251058583,0.3118936592163799,0.4935948973575602
swarm,1.0,0.5,2.0,1,0.02,0.0694455996626791,0.1021042096130157,0.0959856645685973,0.19409714910916,0.0431044648121348,0.0429517071340515,0.1800396633971163,0.3163959907809401,0.4993836093691376
swarm,1.0,0.5,2.0,3,0.005,0.0719105824547198,0.1024493343432588,0.0993311430519387,0.189526674229581,0.0432599024494827,0.0424827142627432,0.1874899501527576,0.3182719622661735,0.4942380875810687
swarm,1.0,0.5,2.0,3,0.01,0.0692840189750145,0.1008546679606881,0.0946813010365484,0.1882577586942819,0.0425309535295063,0.0423647960550999,0.1863643672616176,0.3114112665487484,0.494130889210484
swarm,1.0,0.5,2.0,3,0.02,0.0710525833179035,0.1030712997543875,0.0974260128334115,0.1934334154040204,0.0430937449750763,0.042793589537439,0.1867931607439567,0.3161279948544782,0.4977220346250737
swarm,1.0,0.5,2.0,5,0.005,0.0680933356280208,0.1002099065283832,0.09324523755625,0.1885747476511968,0.0421825588251058,0.0423111968698075,0.1812188454735488,0.3088921048400064,0.4905397437958943
swarm,1.0,0.5,2.0,5,0.01,0.0706871592740919,0.1030120180622256,0.0982818699595925,0.1949335534948304,0.0431044648121348,0.0429677868896392,0.1872755534115881,0.3171999785603259,0.5009915849279091
swarm,1.0,0.5,2.0,5,0.02,0.0678036507454517,0.0996317241605088,0.0918468328204678,0.1865799098671509,0.0415661681942434,0.0419788819209948,0.1795572707294849,0.303532186310768,0.4868949991960122
swarm,1.0,0.5,2.0,10,0.005,0.0689430662746073,0.1010880850014836,0.0940470633836631,0.1897407710813846,0.0423004770327491,0.0423540762180414,0.1806292544353326,0.3099104893605617,0.4943452859516535
swarm,1.0,0.5,2.0,10,0.01,0.0694211457649738,0.1015696626178813,0.0967746679731166,0.1919289515651202,0.0424880741812724,0.0426676314520019,0.179718068285362,0.309535295063515,0.4929517071340515
swarm,1.0,0.5,2.0,10,0.02,0.0694508580337998,0.1013433479554611,0.095513634654606,0.1902478818503635,0.0424398349145093,0.0424880741812724,0.1793428739883154,0.3132872380339819,0.4964356541780565
swarm,1.0,0.7,0.2,1,0.005,0.067865490288149,0.0995200270196622,0.0930182348847184,0.1869464212872236,0.0416680066462989,0.0419762019617301,0.1775205016883743,0.3068017366136035,0.4901109503135552
swarm,1.0,0.7,0.2,1,0.01,0.0664926479570396,0.0988585840442622,0.090810840994103,0.1867909988502617,0.0415018491718925,0.0421611191509889,0.1746261456825856,0.303532186310768,0.4866806024548427
swarm,1.0,0.7,0.2,1,0.02,0.0699129784228192,0.1021258565031451,0.0959684551453568,0.191678004872189,0.0425309535295063,0.0428579085597898,0.183630808811706,0.3107680763252398,0.4932733022458058
swarm,1.0,0.7,0.2,3,0.005,0.071067896873059,0.1031968949405364,0.0973305084590836,0.1920885568054912,0.0431366243233102,0.0431017848528702,0.1864715656322023,0.3157528005574315,0.4975612370691965
swarm,1.0,0.7,0.2,3,0.01,0.0688401211082386,0.1012174347282888,0.0946704675980628,0.19120053501283,0.0422039984992228,0.0425229136517124,0.1817548373264726,0.3129656429222275,0.4958996623251326
swarm,1.0,0.7,0.2,3,0.02,0.0686098821087573,0.1009258371687877,0.0932971215736545,0.1897197061883042,0.0421128798842257,0.0423942756070107,0.1799324650265316,0.3087849064694216,0.4945060835075306
swarm,1.0,0.7,0.2,5,0.005,0.067588837324525,0.0996157724109543,0.092611510173321,0.1879043803778337,0.0423379964624537,0.0423111968698075,0.17719890657662,0.3075521252076968,0.4937020957281449
swarm,1.0,0.7,0.2,5,0.01,0.0722892424823556,0.1045796905111672,0.0982965663886938,0.1945241970929153,0.0431580639974272,0.0428820281931714,0.1872219542262957,0.3182719622661735,0.5000267995926462
swarm,1.0,0.7,0.2,5,0.02,0.0708467126623967,0.1029100201960488,0.0975342947892035,0.1928753520841138,0.0436672562577048,0.0432545425309535,0.1863107680763252,0.3167175858926944,0.5006163906308624
swarm,1.0,0.7,0.2,10,0.005,0.0689061793728519,0.1007193078254951,0.0952545645874403,0.1899495523523077,0.0425095138553894,0.04239963552554,0.17719890657662,0.3101248861017313,0.4935412981722678
swarm,1.0,0.7,0.2,10,0.01,0.0698855301679592,0.1018598229374562,0.0966614837648363,0.1916280792428035,0.0421021600471672,0.0421932786621643,0.1830948169587822,0.3128048453663504,0.4961676582515946
swarm,1.0,0.7,0.2,10,0.02,0.0696425070719237,0.1019294099488608,0.0959126269597694,0.1920622697382236,0.0432813421235997,0.0431473441603687,0.180414857694163,0.3144128209251219,0.4982044272927051
swarm,1.0,0.7,0.5,1,0.005,0.0683312340366694,0.1016092778389578,0.0930336129085932,0.1917457478255617,0.0421932786621643,0.0428739883153776,0.1809508495470868,0.3129656429222275,0.5004555930749852
swarm,1.0,0.7,0.5,1,0.01,0.0689480735585197,0.1006093015556479,0.0941019701040571,0.1883123959712549,0.04187168355041,0.0419681620839363,0.1824516267352736,0.3071233317253578,0.4907005413517714
swarm,1.0,0.7,0.5,1,0.02,0.0703589993342451,0.101707560655412,0.0943357172244268,0.1873605023999241,0.043040145789784,0.0426435118186203,0.1869003591145414,0.3142520233692448,0.493434099801683
swarm,1.0,0.7,0.5,3,0.005,0.0697830175568556,0.1022623906594656,0.0965642325667568,0.1935027570922304,0.0426059923889156,0.0425925925925926,0.1827732218470279,0.316235193225063,0.5002411963338157
swarm,1.0,0.7,0.5,3,0.01,0.069910745166384,0.1020953748066088,0.0961824118210162,0.1924312060205566,0.0431366243233102,0.0426944310446481,0.1817012381411802,0.3132872380339819,0.4930589055046363
swarm,1.0,0.7,0.5,3,0.02,0.0713968738792862,0.1028947839846653,0.0980545142570758,0.1915716496826675,0.043040145789784,0.0427292705150881,0.1879187436350967,0.320147933751407,0.4978292329956584
swarm,1.0,0.7,0.5,5,0.005,0.0687182569917383,0.1000270650916506,0.0944907515924147,0.1876479956021071,0.0420056815136409,0.0419011631023208,0.1803612585088706,0.3095888942488074,0.4884493755694913
swarm,1.0,0.7,0.5,5,0.01,0.0677331042537547,0.0996524366947925,0.0925340777475752,0.1875201074719643,0.0419145628986439,0.0422227582140751,0.1780028943560057,0.307016133354773,0.4895749584606313
swarm,1.0,0.7,0.5,5,0.02,0.067305829649391,0.0999860554626678,0.0941246243478679,0.1908392591809905,0.042187918743635,0.0427775097818513,0.1747333440531704,0.3080345178753283,0.4958460631398402
swarm,1.0,0.7,0.5,10,0.005,0.0708014962151493,0.102671364787324,0.096780268908711,0.1915951636785687,0.0430669453824301,0.0427024709224419,0.1848635900734309,0.3155920030015544,0.494827678619285
swarm,1.0,0.7,0.5,10,0.01,0.0695865833962234,0.1011366526213581,0.0951854026336581,0.1888849974479207,0.0425631130406817,0.0426086723481803,0.1820228332529345,0.3107144771399475,0.4911293348341105
swarm,1.0,0.7,0.5,10,0.02,0.0702557727541719,0.1026519175065644,0.0974590588127883,0.1941759884982483,0.0426756713297957,0.0426354719408265,0.179289274803023,0.3130728412928124,0.4970252452162727
swarm,1.0,0.7,1.0,1,0.005,0.0674588023673942,0.0994217353116499,0.0933139252604225,0.1886332187401313,0.0417484054242375,0.0418824033874685,0.1763413196119419,0.307444926837112,0.4912901323899877
swarm,1.0,0.7,1.0,1,0.01,0.0701864233386769,0.10240669901453,0.0957244941208002,0.1914867356868962,0.0426917510853835,0.0426971110039127,0.1848099908881385,0.3118936592163799,0.4958996623251326
swarm,1.0,0.7,1.0,1,0.02,0.070434842817744,0.1027382292211856,0.0974023197753534,0.1938678048729294,0.0433135016347751,0.0430026263600793,0.1828804202176127,0.3161815940397706,0.4983652248485823
swarm,1.0,0.7,1.0,3,0.005,0.070543528571475,0.1025481550985149,0.0974364277075705,0.1923437378936663,0.043468939272123,0.0430374658305193,0.180414857694163,0.3158599989280163,0.4967572492898108
swarm,1.0,0.7,1.0,3,0.01,0.0689489798380616,0.1017143648657315,0.095135898032933,0.1929164586232137,0.0422575976845151,0.0426756713297957,0.1814868414000107,0.307444926837112,0.4977756338103661
swarm,1.0,0.7,1.0,3,0.02,0.068421386500197,0.1003870182896587,0.0941703342607971,0.1892068834400084,0.0416304872165943,0.0420673205767272,0.1806292544353326,0.3068553357988958,0.4904325454253095
swarm,1.0,0.7,1.0,5,0.005,0.0687343685911761,0.1009039435538387,0.0951504152433266,0.1913332444886323,0.0423111968698075,0.0424532347108324,0.178592485394222,0.3088921048400064,0.4942916867663611
swarm,1.0,0.7,1.0,5,0.01,0.0682141372096654,0.1006101155205925,0.0942436418580166,0.1901228491341136,0.0418984831430562,0.0424693144664201,0.1810044487323792,0.3078737203194511,0.4925229136517124
swarm,1.0,0.7,1.0,5,0.02,0.070349574666136,0.1033996673939923,0.095415992799784,0.1938464407922814,0.043152704078898,0.0434260599238891,0.1860963713351557,0.312322452698719,0.4972932411427346
swarm,1.0,0.7,1.0,10,0.005,0.069155955822968,0.1012673866231418,0.0952587626844797,0.1906568022514934,0.0421128798842257,0.0423701559736292,0.1780564935412981,0.3094280966929302,0.4956316663986707
swarm,1.0,0.7,1.0,10,0.01,0.0698575011597103,0.1021823052515354,0.0966288593333205,0.1928450827552514,0.0424666345071554,0.0427185506780296,0.1844347965910918,0.3143056225545371,0.4958460631398402
swarm,1.0,0.7,1.0,10,0.02,0.0686677372229906,0.1008492667027799,0.0943102046580618,0.1900411061185484,0.0421825588251058,0.0422790373586321,0.1803076593235782,0.3105536795840703,0.495953261510425
swarm,1.0,0.7,2.0,1,0.005,0.0713774937637026,0.1033256847291694,0.09735031201228,0.1929372085974036,0.0433939004127137,0.0428016294152328,0.186846759929249,0.3177895695985421,0.4992764109985528
swarm,1.0,0.7,2.0,1,0.01,0.068814975414909,0.1013777892346461,0.094493097073625,0.1918947953624995,0.0424773543442139,0.0427882296189097,0.1786996837648067,0.3097496918046846,0.4971860427721498
swarm,1.0,0.7,2.0,1,0.02,0.0693356977078279,0.1012934685999703,0.0954479966014561,0.1903525053248781,0.0424451948330385,0.0425336334887709,0.1800932625824087,0.3093208983223455,0.4975612370691965
swarm,1.0,0.7,2.0,3,0.005,0.0709733726123029,0.1037705151481694,0.0971241877963441,0.1946079351223929,0.0428364688856729,0.0433724607385967,0.1840060031087527,0.312751246181058,0.4993300101838452
swarm,1.0,0.7,2.0,3,0.01,0.0680137119133924,0.1004309363508104,0.0938921632628198,0.1902906103981524,0.0421182398027549,0.0425416733665648,0.175108538350217,0.3078737203194511,0.4908077397223562
swarm,1.0,0.7,2.0,3,0.02,0.0692076793076274,0.1012226904370819,0.0974527539824217,0.1925930111045516,0.042884708152436,0.0427399903521466,0.1817012381411802,0.3160207964838934,0.4956852655839631
swarm,1.0,0.7,2.0,5,0.005,0.0685948472685261,0.1006852669698071,0.0944653014624778,0.1902058894662761,0.0425631130406817,0.042490754140537,0.180414857694163,0.3102856836576084,0.4919869217987886
swarm,1.0,0.7,2.0,5,0.01,0.0697637704338612,0.1019126483199208,0.0956532296961021,0.1921208222891864,0.0426917510853835,0.0424264351181862,0.185024387629308,0.3126976469957657,0.495524468028086
swarm,1.0,0.7,2.0,5,0.02,0.0697542997273771,0.102076038486576,0.0966423349964571,0.1931812943813491,0.0424612745886262,0.0426676314520019,0.1797716674706544,0.3125368494398885,0.4970788444015651
swarm,1.0,0.7,2.0,10,0.005,0.0680552620963873,0.1004140286969975,0.092970067715431,0.1893134308886852,0.0420110414321702,0.0424451948330385,0.1786460845795144,0.3054081577960015,0.4928445087634668
swarm,1.0,0.7,2.0,10,0.01,0.0708201555595557,0.1030391388507686,0.0964392262238295,0.1920581916993866,0.0432277429383073,0.0431017848528702,0.1842739990352146,0.3174143753014954,0.5006699898161548
swarm,1.0,0.7,2.0,10,0.02,0.0670499463486281,0.09874357757235,0.0926113310563308,0.1867994274525932,0.041646566972182,0.0418850833467331,0.1766629147236962,0.3065337406871415,0.4886101731253685
swarm,1.0,1.0,0.2,1,0.005,0.0694500581706372,0.1016474446775278,0.0963007980086237,0.1918225304180355,0.0425041539368601,0.0425604330814171,0.1791284772471458,0.3130192421075199,0.4957388647692555
swarm,1.0,1.0,0.2,1,0.01,0.0685549908703565,0.1009476186651306,0.0946592151173441,0.1906728340853672,0.0423326365439245,0.0426676314520019,0.1784316878383448,0.3107144771399475,0.4963284558074717
swarm,1.0,1.0,0.2,1,0.02,0.0697023380307959,0.1014194757662116,0.0951318522970803,0.1894199863564272,0.0428418288042021,0.0425389934073002,0.1822908291793964,0.3139304282574905,0.4927909095781744
swarm,1.0,1.0,0.2,3,0.005,0.0705907282809423,0.1030332717689362,0.0958397343156687,0.1929836119314954,0.0429222275821407,0.042906147826553,0.1857747762234014,0.3128048453663504,0.4949348769898697
swarm,1.0,1.0,0.2,3,0.01,0.0682751753179643,0.1008388723536471,0.0942077289881628,0.1908901251289346,0.0423058369512783,0.0426059923889156,0.1784316878383448,0.3098568901752693,0.4926837112075896
swarm,1.0,1.0,0.2,3,0.02,0.0671145226011823,0.099945920194897,0.0935312355327397,0.1908251087757259,0.0416948062389451,0.0425309535295063,0.1761805220560647,0.3067481374283111,0.4947204802487002
swarm,1.0,1.0,0.2,5,0.005,0.0710301855906441,0.1026844551526761,0.0980514103511829,0.1920231825970857,0.043377820657126,0.0429892265637562,0.1841668006646299,0.3174143753014954,0.4956316663986707
swarm,1.0,1.0,0.2,5,0.01,0.0710324650220175,0.1033147655206867,0.0967119921539539,0.1927971571775208,0.0432063032641903,0.0430615854639009,0.1865251648174948,0.3152168087045077,0.4962212574368869
swarm,1.0,1.0,0.2,5,0.02,0.0687873525577187,0.1012236588698157,0.0948307145134072,0.1910599077028428,0.0424773543442139,0.0428445087634667,0.1771453073913276,0.3110896714369942,0.4939700916546068
swarm,1.0,1.0,0.2,10,0.005,0.0716250582379461,0.1030852424960233,0.0980704921354777,0.1923889480708652,0.043243822693895,0.0425148737739186,0.1874899501527576,0.3158599989280163,0.4960068606957174
swarm,1.0,1.0,0.2,10,0.01,0.0702750392407227,0.1015075978889845,0.0960339621714805,0.1887134744538795,0.0426917510853835,0.042230798091869,0.1841668006646299,0.3154312054456772,0.4928981079487591
swarm,1.0,1.0,0.2,10,0.02,0.0698312210571085,0.1020445330775234,0.0964395287074448,0.1925779525545758,0.0428525486412606,0.0427614300262636,0.179718068285362,0.3114648657340408,0.497346840328027
swarm,1.0,1.0,0.5,1,0.005,0.0687845810921809,0.1011643354828264,0.0934814045966334,0.1896051300654697,0.04187168355041,0.0424157152811277,0.1797716674706544,0.308838505654714,0.4934876989869754
swarm,1.0,1.0,0.5,1,0.01,0.0697171263609303,0.1022680706377761,0.0943687959199603,0.191130824795983,0.042793589537439,0.0429704668489039,0.1843811974057994,0.3137160315163209,0.4979900305515356
swarm,1.0,1.0,0.5,1,0.02,0.0668782378624518,0.0994554775761814,0.0922965271031071,0.1886433793596548,0.0412177734898429,0.0421289596398134,0.1768237122795733,0.3046577692019081,0.4918797234282039
swarm,1.0,1.0,0.5,3,0.005,0.0686476944516629,0.1002057642063623,0.0951967980149014,0.189328738595156,0.0422415179289274,0.0421771989065766,0.1795036715441925,0.3090529023958835,0.4892533633488771
swarm,1.0,1.0,0.5,3,0.01,0.0680481508709727,0.1005580555325914,0.0928121109189524,0.1892010309658127,0.0416787264833574,0.0423755158921584,0.1762341212413571,0.3062657447606796,0.4915581283164495
swarm,1.0,1.0,0.5,3,0.02,0.0682494409707511,0.100607924852499,0.0936496739480151,0.1901603505943938,0.0421075199656965,0.0424398349145093,0.1794500723589001,0.3053009594254167,0.4925229136517124
swarm,1.0,1.0,0.5,5,0.005,0.0697418789325587,0.1021384406676865,0.0968700562479582,0.1933873011672979,0.0425899126333279,0.0427909095781744,0.182934019402905,0.312322452698719,0.498472423219167
swarm,1.0,1.0,0.5,5,0.01,0.0713179790818113,0.103416863135988,0.0981603340363734,0.1932441203732648,0.0433992603312429,0.0430615854639009,0.18641796644691,0.3198263386396526,0.4994372085544299
swarm,1.0,1.0,0.5,5,0.02,0.0685612830241952,0.1008572781822174,0.0948454322781196,0.1905162821536922,0.0423165567883368,0.0425363134480355,0.1798252666559468,0.3098032909899769,0.4929517071340515
swarm,1.0,1.0,0.5,10,0.005,0.0693482567451508,0.1019724087698442,0.0951766665361763,0.192457752020604,0.0420807203730503,0.0424666345071554,0.1801468617677011,0.3079809186900359,0.4951492737310393
swarm,1.0,1.0,0.5,10,0.01,0.0689086718432278,0.101182465465076,0.094466940647469,0.1903856609789906,0.0418234442836468,0.0421209197620196,0.1797716674706544,0.3093208983223455,0.4950956745457469
swarm,1.0,1.0,0.5,10,0.02,0.0676121919351933,0.0998583389283626,0.0934467989718693,0.1883707923507381,0.0415608082757142,0.0423326365439245,0.1761805220560647,0.3053009594254167,0.49134373157528
swarm,1.0,1.0,1.0,1,0.005,0.0698029314594959,0.1010342713680909,0.0953456580837,0.1877231571346036,0.0427560701077343,0.0424934340998016,0.1838452055528756,0.3130192421075199,0.4890925657929999
swarm,1.0,1.0,1.0,1,0.01,0.0704862452918058,0.1023006481054146,0.0972840098284082,0.1925166492678457,0.0431687838344857,0.0427212306372943,0.1850779868146004,0.314841614407461,0.4972932411427346
swarm,1.0,1.0,1.0,1,0.02,0.068188070153724,0.1000568672937041,0.0944732415713069,0.1881830239944024,0.0425631130406817,0.0428123492522913,0.1801468617677011,0.3116792624752104,0.4924693144664201
swarm,1.0,1.0,1.0,3,0.005,0.0684848107719453,0.1010622019600151,0.094953301526742,0.1915785403391922,0.0420914402101088,0.0426971110039127,0.1752157367208018,0.3082489146164978,0.4960604598810098
swarm,1.0,1.0,1.0,3,0.01,0.0718491777576165,0.1028661678668126,0.0993174284578697,0.1913267290362742,0.0438816529988744,0.042884708152436,0.1852923835557699,0.3207375247896232,0.4984188240338746
swarm,1.0,1.0,1.0,3,0.02,0.0690262660915734,0.1020363769493271,0.0943719098593776,0.1930168164110741,0.0424291150774508,0.0427989494559682,0.1826124242911507,0.3094280966929302,0.4982044272927051
swarm,1.0,1.0,1.0,5,0.005,0.0680980386746648,0.0999401894614663,0.0932803262638808,0.1876638051337982,0.0416572868092405,0.0419762019617301,0.1779492951707134,0.308409712172375,0.4923621160958353
swarm,1.0,1.0,1.0,5,0.01,0.0713985109288542,0.103295828630903,0.096889373178894,0.1922735856333563,0.0430026263600793,0.042681031248325,0.1873291525968805,0.3163423915956477,0.498740419145629
swarm,1.0,1.0,1.0,5,0.02,0.0697938317116282,0.1022604684211315,0.0966748718873524,0.1927118530943488,0.0426703114112665,0.0428927480302299,0.1826660234764431,0.313448035589859,0.4999732004073538
swarm,1.0,1.0,1.0,10,0.005,0.0679685846644211,0.0997902146868931,0.0928865292081219,0.187591552288849,0.0427775097818513,0.0426140322667095,0.182237229994104,0.3114648657340408,0.492040520984081
swarm,1.0,1.0,1.0,10,0.01,0.0687944428108774,0.1006502872176698,0.0951556282959734,0.1906076291485468,0.0426113523074449,0.042265637562309,0.1788068821353915,0.3138232298869057,0.4925765128370049
swarm,1.0,1.0,1.0,10,0.02,0.0717160961404577,0.103977385838401,0.0988186730707729,0.1947415006643405,0.0432491826124242,0.0432357828161011,0.1831484161440746,0.3157528005574315,0.4996516052955995
swarm,1.0,1.0,2.0,1,0.005,0.0689372556795793,0.10155496823913,0.0940781120248356,0.1912649328908449,0.0422843972771613,0.042772149863322,0.1827732218470279,0.3081953154312054,0.4976684354397813
swarm,1.0,1.0,2.0,1,0.01,0.0690110442874393,0.1022501457972517,0.0952547956046317,0.1944967740932302,0.042321916706866,0.0428364688856729,0.1815940397705955,0.3111432706222865,0.4991156134426757
swarm,1.0,1.0,2.0,1,0.02,0.071517308398712,0.1039730528043129,0.0970072420005517,0.1935943430566084,0.0436458165835879,0.0434662593128584,0.1886691322291901,0.3173071769309106,0.498472423219167
swarm,1.0,1.0,2.0,3,0.005,0.0710210722807265,0.1032809557311262,0.0971014729758979,0.1935416410513463,0.0423379964624537,0.0425014739775955,0.1862035697057404,0.3126440478104733,0.4991156134426757
swarm,1.0,1.0,2.0,3,0.01,0.0710302795199512,0.1021452297006587,0.0990316509982731,0.1916728888167911,0.0434796591091815,0.0424585946293616,0.1807900519912097,0.3185935573779279,0.4979364313662432
swarm,1.0,1.0,2.0,3,0.02,0.070736083178702,0.1026638943365412,0.0981040703649143,0.1930966812649146,0.0429811866859623,0.042793589537439,0.183202015329367,0.3160207964838934,0.4976684354397813
swarm,1.0,1.0,2.0,5,0.005,0.0691362290592811,0.1015835121834717,0.0943665928691412,0.1910101246174508,0.042118239802755,0.0424880741812724,0.1781100927265905,0.3083025138017902,0.4941844883957764
swarm,1.0,1.0,2.0,5,0.01,0.071225321560437,0.1038890193407578,0.0984707272984655,0.1960892054673008,0.0434582194350645,0.0432357828161012,0.1875971485233424,0.3197727394543603,0.5028675564131425
swarm,1.0,1.0,2.0,5,0.02,0.0699829937898887,0.1023235330618254,0.0963959760149628,0.1924886982631709,0.042343356380983,0.042512193814654,0.1848635900734309,0.3129656429222275,0.4971860427721498
swarm,1.0,1.0,2.0,10,0.005,0.0685373639317639,0.1006924998413429,0.093852905313013,0.1900584376999827,0.0424987940183309,0.0425604330814171,0.1796644691000696,0.3110360722517017,0.4933805006163906
swarm,1.0,1.0,2.0,10,0.01,0.070184704602941,0.1018404357318085,0.0958630684333572,0.1905521347620805,0.0426059923889156,0.0423460363402476,0.1830412177734898,0.3097496918046846,0.4928981079487591
swarm,1.0,1.0,2.0,10,0.02,0.0697163317541132,0.101199141187397,0.0953797055955818,0.1890379266546934,0.0426649514927373,0.0422736774401029,0.1832556145146593,0.3132872380339819,0.4941844883957764
swarm,1.5,0.3,0.2,1,0.005,0.0701030912256964,0.1019081986664903,0.0956914112713392,0.1900073981794963,0.0425041539368601,0.0423915956477461,0.184327598220507,0.3112504689928713,0.491611727501742
swarm,1.5,0.3,0.2,1,0.01,0.0696672858102325,0.1016191200763823,0.0966393405812539,0.1924203564942251,0.0426971110039127,0.0425818727555341,0.1781100927265905,0.3110360722517017,0.492737310392882
swarm,1.5,0.3,0.2,1,0.02,0.0715820649432437,0.1032036146484344,0.0968499628684782,0.1906953752125225,0.0435171785388862,0.0431473441603687,0.1891515248968215,0.3176287720426649,0.494827678619285
swarm,1.5,0.3,0.2,3,0.005,0.0696597199229597,0.1015860530351377,0.0955639546548276,0.1905974676540067,0.0430562255453717,0.0427265905558235,0.1840596022940451,0.3139840274427828,0.492737310392882
swarm,1.5,0.3,0.2,3,0.01,0.0693431156882542,0.1009967665889163,0.0944442389309779,0.1889743035827089,0.0424827142627432,0.0424291150774508,0.1828268210323203,0.308409712172375,0.4919333226134962
swarm,1.5,0.3,0.2,3,0.02,0.0711282225564196,0.1039584951783738,0.0972747586812466,0.1950786545759598,0.043131264404781,0.0432411427346304,0.1859891729645709,0.316235193225063,0.5017955727072948
swarm,1.5,0.3,0.2,5,0.005,0.0712519290737309,0.1039571531927431,0.0981717318089968,0.1952209051576967,0.0430723053009594,0.0433831805756552,0.1854531811116471,0.3162887924103553,0.5006163906308624
swarm,1.5,0.3,0.2,5,0.01,0.0714688580970759,0.1031511344241829,0.097125302183666,0.1914146910911907,0.0430937449750763,0.0427319504743527,0.1912954923085169,0.3153776062603848,0.4947204802487002
swarm,1.5,0.3,0.2,5,0.02,0.0697188032502103,0.101788615420685,0.0952805417952112,0.1912590892991973,0.0429543870933161,0.0426435118186203,0.1830948169587822,0.3142520233692448,0.495256472101624
swarm,1.5,0.3,0.2,10,0.005,0.0694868785663665,0.1015937999388886,0.0959900247282592,0.1919870640625023,0.0428096692930267,0.0426354719408265,0.1791284772471458,0.3126440478104733,0.4958996623251326
swarm,1.5,0.3,0.2,10,0.01,0.0694865799363807,0.1013963889287895,0.0943401473518688,0.1892150915943138,0.0422683175215736,0.0422415179289274,0.1811652462882564,0.3126440478104733,0.490914938092941
swarm,1.5,0.3,0.2,10,0.02,0.0700285782547931,0.1018702889319844,0.0960652782356723,0.1906304731105059,0.0427989494559682,0.0426622715334726,0.1843811974057994,0.3128584445516428,0.4928445087634668
swarm,1.5,0.3,0.5,1,0.005,0.0693929863052394,0.101627748728899,0.0953858293462022,0.1921790232276622,0.0429597470118454,0.0427453502706758,0.1842739990352146,0.3147880152221686,0.4976684354397813
swarm,1.5,0.3,0.5,1,0.01,0.0696726922433129,0.1016422349108263,0.0954369996286613,0.1901685475215338,0.0424719944256847,0.0427024709224419,0.1827196226617355,0.3123760518840113,0.4950420753604545
swarm,1.5,0.3,0.5,1,0.02,0.0694193872252885,0.1007009365587548,0.0942621409758938,0.1878512632323304,0.0428471887227314,0.0422897571956906,0.1830948169587822,0.312322452698719,0.4890925657929999
swarm,1.5,0.3,0.5,3,0.005,0.0702666156449295,0.1024598599407341,0.0967281608492553,0.1934349257268201,0.0430562255453717,0.0427426703114112,0.1849707884440156,0.3130728412928124,0.496650050919226
swarm,1.5,0.3,0.5,3,0.01,0.0678925013106284,0.1004287289268518,0.0929991804184271,0.1890856909405313,0.0420592806989333,0.0426542316556788,0.1813796430294259,0.308838505654714,0.4950420753604545
swarm,1.5,0.3,0.5,3,0.02,0.0693860636671213,0.1010647432880909,0.0960700987026966,0.1902692458723112,0.0427453502706758,0.0427641099855282,0.1808972503617945,0.3110896714369942,0.4937020957281449
swarm,1.5,0.3,0.5,5,0.005,0.0699172371836881,0.1021353983145382,0.0957054883958372,0.1920175737840231,0.042772149863322,0.0426515516964142,0.1821836308088117,0.3139304282574905,0.4968644476603955
swarm,1.5,0.3,0.5,5,0.01,0.0690469966536383,0.1001887279875352,0.094551647886053,0.1864030828669349,0.0424183952403923,0.0423245966661306,0.1830948169587822,0.3136088331457362,0.4887709706812456
swarm,1.5,0.3,0.5,5,0.02,0.0686655275974076,0.1006554608356219,0.0952466280096098,0.1908576089635524,0.0427399903521466,0.042793589537439,0.1797716674706544,0.3130728412928124,0.4938628932840221
