dataset,preference.beta_Q,preference.lambda_uncertainty,preference.kappa,training.local_epochs,training.learning_rate,ndcg@10,ndcg@20,recall@10,recall@20,precision@10,precision@20,acc@5,acc@10,acc@20
Gowalla,0.5,0.5,0.5,10,0.005,0.11055110345631364,0.1435502040635377,0.09356264973369852,0.18403963674565693,0.0956828885400314,0.09399529042386187,0.3621140763997907,0.5648874934589221,0.7789115646258503
Gowalla,0.5,0.5,0.5,10,0.01,0.10644042578101688,0.14083355091085892,0.09050044876636246,0.18202894467382447,0.09167974882260596,0.09229461015175301,0.3613291470434328,0.5494505494505495,0.7721088435374149
Gowalla,0.5,0.5,0.5,10,0.02,0.10845019464352278,0.141465367950229,0.09235362920635967,0.18165735901430943,0.0934850863422292,0.09205913134484564,0.358974358974359,0.565410779696494,0.772632129774987
Gowalla,0.5,0.5,1.0,1,0.005,0.10677650184530213,0.14121645074034997,0.08934811852939469,0.1813257467681875,0.09209837781266353,0.09309262166405023,0.3529565672422815,0.5497121925693355,0.7723704866562009
Gowalla,0.5,0.5,1.0,1,0.01,0.10790886606734654,0.1413213177716293,0.09170659993818492,0.18155770591775705,0.0945839874411303,0.09377289377289377,0.3636839351125065,0.5599162742019885,0.7692307692307693
Gowalla,0.5,0.5,1.0,1,0.02,0.10325006408219653,0.13584281454517744,0.08652222918899648,0.1744962754898697,0.0902930402930403,0.09102564102564102,0.33542647828362115,0.5340136054421769,0.7592883307169022
Gowalla,0.5,0.5,1.0,3,0.005,0.10984141111099001,0.14301610067311457,0.09393416636895306,0.1841938939381917,0.09429618001046572,0.09288330716902145,0.3660387231815803,0.565410779696494,0.7765567765567766
Gowalla,0.5,0.5,1.0,3,0.01,0.10938907606561885,0.14195346821929591,0.09245585551697626,0.18128620041564236,0.09382522239665098,0.09237310308738882,0.3670852956567242,0.5591313448456305,0.7676609105180534
Gowalla,0.5,0.5,1.0,3,0.02,0.10575980045256926,0.1398020370894668,0.08900082185514152,0.17933915779610152,0.09220303506017791,0.09262166405023549,0.35583464154892724,0.5510204081632653,0.7689691261119832
Gowalla,0.5,0.5,1.0,5,0.005,0.10943590973731306,0.14340243780342066,0.09234682370223875,0.18497662872933177,0.09468864468864469,0.09411302982731555,0.35949764521193095,0.5604395604395604,0.7817896389324961
Gowalla,0.5,0.5,1.0,5,0.01,0.10634439176756955,0.13918301703346786,0.09187655614899899,0.18031765628761212,0.09201988487702775,0.09154892726321298,0.34327577184720043,0.565149136577708,0.7710622710622711
Gowalla,0.5,0.5,1.0,5,0.02,0.10961083662202908,0.14178107099439818,0.0923652174807837,0.18088789313544087,0.09413919413919414,0.09306645735217164,0.36342229199372056,0.5565149136577708,0.7710622710622711
Gowalla,0.5,0.5,1.0,10,0.005,0.10841133728267228,0.14153018262016784,0.0912779273020813,0.18083036943115444,0.09385138670852958,0.09314495028780743,0.35426478283621143,0.5554683411826269,0.7687074829931972
Gowalla,0.5,0.5,1.0,10,0.01,0.10773106889059528,0.14211430340869768,0.09095898531194559,0.18436211328745156,0.09379905808477239,0.09374672946101517,0.3511250654107797,0.5591313448456305,0.7802197802197802
Gowalla,0.5,0.5,1.0,10,0.02,0.1065940449533867,0.14186017885431507,0.08847184961663772,0.1840192501862074,0.09290947148090006,0.09434850863422292,0.35818942961800104,0.5455259026687598,0.782051282051282
Gowalla,0.5,0.5,2.0,1,0.005,0.10456427570608563,0.1395029198206531,0.08901770301396522,0.17994112473704427,0.09058084772370488,0.092556253270539,0.3534798534798535,0.554945054945055,0.7705389848246991
