dataset,preference.beta_Q,preference.lambda_uncertainty,preference.kappa,training.local_epochs,training.learning_rate,ndcg@10,ndcg@20,recall@10,recall@20,precision@10,precision@20,acc@5,acc@10,acc@20
Foursquare,1.0,0.5,0.5,5,0.01,0.08049544690297257,0.11922165484284171,0.09845193129236059,0.18886810289773656,0.059167696744952626,0.05745776679027605,0.2702925422332097,0.4569427276473012,0.6843840131850021
Foursquare,1.0,0.5,0.5,5,0.02,0.08043548985202377,0.12036783502571949,0.09531600802370419,0.18942561250572143,0.05863205603625875,0.05782859497321796,0.2694684796044499,0.44746600741656367,0.6909765142150803
Foursquare,1.0,0.5,0.5,10,0.005,0.07654289436280252,0.11649355142247939,0.09104756937454336,0.18511518812205305,0.05665430572723527,0.056736711990111245,0.24969097651421507,0.4334569427276473,0.6827358879274825
Foursquare,1.0,0.5,0.5,10,0.01,0.07940892772952102,0.11997193752260565,0.09574889061963318,0.19260909618587838,0.057519571487433044,0.057890399670374945,0.261639884631232,0.43716522455706636,0.6889163576431809
Foursquare,1.0,0.5,0.5,10,0.02,0.07665007020183609,0.1140860813505886,0.091331155170901,0.17956560966113544,0.05677791512154924,0.05545941491553358,0.24351050679851668,0.438401318500206,0.6670786979810466
Foursquare,1.0,0.5,1.0,1,0.005,0.07547543837992254,0.11537600174045493,0.09118856461535124,0.1854827206111709,0.05537700865265761,0.05638648537288835,0.2426864441697569,0.4276885043263288,0.6827358879274825
Foursquare,1.0,0.5,1.0,1,0.01,0.07910040120879662,0.12003680647984714,0.09585168419571681,0.19308103850672206,0.05892047795632468,0.05892047795632468,0.2517511330861145,0.4445817882159044,0.6934487021013597
Foursquare,1.0,0.5,1.0,1,0.02,0.0775696461943828,0.11681623693238746,0.09251750533589506,0.18576218002559375,0.05595385249278945,0.05591264936135146,0.24186238154099712,0.42480428512566953,0.6753193242686444
Foursquare,1.0,0.5,1.0,3,0.005,0.07947145419803055,0.11949575071315423,0.09604086778735393,0.19013653400990524,0.057231149567367114,0.05723114956736712,0.2620519159456119,0.4454058508446642,0.6938607334157396
Foursquare,1.0,0.5,1.0,3,0.01,0.07402296379920356,0.11501545611894079,0.08995626086253508,0.18653072163679071,0.05566543057272352,0.05683971981870622,0.24680675731355584,0.4264524103831891,0.6819118252987227
Foursquare,1.0,0.5,1.0,3,0.02,0.08147235760667634,0.12077272630637118,0.09889167159459633,0.1917718526451699,0.059662134322208495,0.05786979810465595,0.25710754017305315,0.4495261639884631,0.688504326328801
Foursquare,1.0,0.5,1.0,5,0.005,0.07708005804695531,0.11584869929611333,0.09276820401122426,0.1839180903407491,0.05591264936135146,0.05576843840131851,0.2517511330861145,0.4281005356407087,0.6687268232385661
Foursquare,1.0,0.5,1.0,5,0.01,0.07674469778283559,0.11866783575362463,0.09301911597044014,0.1909787391761528,0.05587144622991347,0.05774618871034199,0.24433456942727647,0.4281005356407087,0.695920889987639
Foursquare,1.0,0.5,1.0,5,0.02,0.07610086057025343,0.11745898567151682,0.09278561186469304,0.19136256758913237,0.05595385249278945,0.057066337041615164,0.2430984754841368,0.4297486608982283,0.6827358879274825
Foursquare,1.0,0.5,1.0,10,0.005,0.07444944151730659,0.11380466619308886,0.0899731444890554,0.18239456212112187,0.055088586732591684,0.055727235269880514,0.2369180057684384,0.4252163164400494,0.6679027606098064
Foursquare,1.0,0.5,1.0,10,0.01,0.07862307296090698,0.11777472145683279,0.09511271656465496,0.18637846139248024,0.057395962093119084,0.05729295426452411,0.2554594149155336,0.4429336629583848,0.6773794808405439
Foursquare,1.0,0.5,1.0,10,0.02,0.07688030056686028,0.11719924427338536,0.09240666276932005,0.18773729304933287,0.056819118252987216,0.05729295426452411,0.2484548825710754,0.4363411619283066,0.6823238566131026
Foursquare,1.0,0.5,2.0,1,0.005,0.07998671643104435,0.12040475114994015,0.0956134994044454,0.19065655959556246,0.05842604037906882,0.05813761845900289,0.26122785331685205,0.4454058508446642,0.688504326328801
Foursquare,1.0,0.5,2.0,1,0.01,0.07671142875374129,0.11657067627470909,0.09358413027532053,0.18795012947868192,0.056613102595797285,0.056983930778739186,0.24639472599917595,0.43428100535640707,0.6872682323856613
Foursquare,1.0,0.5,2.0,1,0.02,0.07950531590231587,0.12139949042019535,0.09530867824735113,0.19272796770051234,0.05677791512154924,0.058075813761845896,0.2546353522867738,0.44252163164400493,0.6876802637000412
Foursquare,1.0,0.5,2.0,3,0.005,0.07927289737161726,0.12085470098457346,0.09546275584256729,0.19432431225179114,0.05751957148743306,0.05819942315615987,0.2604037906880923,0.4396374124433457,0.7012772970745776
Foursquare,1.0,0.5,2.0,3,0.01,0.07644782227337481,0.11592199842103873,0.09276438895366017,0.18647416847250078,0.05595385249278945,0.05603625875566543,0.24351050679851668,0.43057272352698805,0.6860321384425216
Foursquare,1.0,0.5,2.0,3,0.02,0.07550465732554214,0.11599719403102876,0.08937512170110183,0.1850535958944516,0.05459414915533581,0.0562010712814174,0.25339925834363414,0.4215080346106304,0.6757313555830243
Foursquare,1.0,0.5,2.0,5,0.005,0.0777881407091234,0.11883830003905295,0.09320624037564862,0.19022508383652487,0.056613102595797285,0.05778739184177997,0.25133910177173463,0.43510506798516685,0.6814997939843428
Foursquare,1.0,0.5,2.0,5,0.01,0.07747624068826559,0.11681302747994037,0.0950403888366706,0.18658254944905917,0.05558302430984755,0.05630407911001236,0.24969097651421507,0.4338689740420272,0.6819118252987227
Foursquare,1.0,0.5,2.0,5,0.02,0.08309417652651886,0.12334284352418366,0.0983435649379535,0.1930040160450904,0.05916769674495261,0.058405438813349815,0.2649361351462711,0.4503502266172229,0.6798516687268232
Foursquare,1.0,0.5,2.0,10,0.005,0.07450086920014076,0.11594067877643383,0.09052110904701571,0.18798381146976834,0.05525339925834363,0.05716934487021014,0.2356819118252987,0.4264524103831891,0.6901524515863205
Foursquare,1.0,0.5,2.0,10,0.01,0.07981783855625385,0.11945365161631713,0.0962167400083241,0.19094671358218615,0.057395962093119084,0.05667490729295427,0.2624639472599918,0.46312319736299956,0.7012772970745776
Foursquare,1.0,0.5,2.0,10,0.02,0.07924796080687446,0.119335090797874,0.09561874202325162,0.19054496743788082,0.057313555830243106,0.057478368355995055,0.25010300782859496,0.4441697569015245,0.6860321384425216
Foursquare,1.0,0.7,0.2,1,0.005,0.07950346986184231,0.11927491163700374,0.09589726040528149,0.19004312968443837,0.05850844664194479,0.05737536052740008,0.26328800988875156,0.4511742892459827,0.6946847960444994
Foursquare,1.0,0.7,0.2,1,0.01,0.07846009338301782,0.11925582572063077,0.09376732436748038,0.1889054386058285,0.0580964153275649,0.0584672435105068,0.26905644829007,0.44252163164400493,0.69221260815822
Foursquare,1.0,0.7,0.2,1,0.02,0.08208683728867375,0.12218165648852651,0.09699138982609164,0.19128474248199875,0.057931602801812934,0.05817882159044087,0.26122785331685205,0.4515863205603626,0.6942727647301195
Foursquare,1.0,0.7,0.2,3,0.005,0.07720711842211106,0.1172500076399904,0.09174731571958071,0.18536556363150383,0.057025133910177175,0.05745776679027605,0.24639472599917595,0.43428100535640707,0.6852080758137619
Foursquare,1.0,0.7,0.2,3,0.01,0.07938790558332925,0.12026281207692113,0.09717766509230162,0.19362778283772802,0.05801400906468891,0.058755665430572736,0.2595797280593325,0.4503502266172229,0.6938607334157396
Foursquare,1.0,0.7,0.2,3,0.02,0.07667079164130182,0.11837337608835519,0.09306669328899553,0.19142487613569478,0.05702513391017716,0.058405438813349815,0.24639472599917595,0.4363411619283066,0.6946847960444994
Foursquare,1.0,0.7,0.2,5,0.005,0.07646483386930825,0.11882893327041484,0.09377426243903209,0.1932217752974557,0.05669550885867327,0.058364235681911826,0.242274412855377,0.4400494437577256,0.6934487021013597
Foursquare,1.0,0.7,0.2,5,0.01,0.08169414419475954,0.12067746927839355,0.09731266934733546,0.18955480990001036,0.05937371240214257,0.05778739184177997,0.26411207251751134,0.4565306963329213,0.69221260815822
Foursquare,1.0,0.7,0.2,5,0.02,0.07580038059742748,0.117271891093653,0.09132450631100977,0.18840847053212467,0.05521219612690566,0.057025133910177175,0.24186238154099712,0.42068397198187063,0.6790276060980635
Foursquare,1.0,0.7,0.2,10,0.005,0.0768112878074984,0.11841797717619207,0.0917277744540119,0.18988943846177825,0.05603625875566543,0.057807993407498974,0.25133910177173463,0.43551709929954674,0.6843840131850021
Foursquare,1.0,0.7,0.2,10,0.01,0.07714001226430287,0.1176706430127785,0.0929736250382462,0.18885655600957865,0.05776679027606098,0.057952204367531936,0.24763081994231562,0.43469303667078696,0.6823238566131026
Foursquare,1.0,0.7,0.2,10,0.02,0.0803932969535378,0.12227925248384157,0.09797079089092237,0.1965174034760343,0.05900288421920066,0.05953852492789452,0.2599917593737124,0.45982694684796044,0.7008652657601978
Foursquare,1.0,0.7,0.5,1,0.005,0.07795117438793059,0.1194729126061593,0.09435086965088671,0.19236483200152274,0.05776679027606098,0.05828182941903584,0.25339925834363414,0.44169756901524515,0.6946847960444994
Foursquare,1.0,0.7,0.5,1,0.01,0.08000395554895648,0.11915418405435022,0.09604678901355479,0.18855998494290782,0.05801400906468892,0.05718994643592914,0.25669550885867326,0.43716522455706636,0.6757313555830243
Foursquare,1.0,0.7,0.5,1,0.02,0.07792253500074091,0.11805903249999547,0.09279717111303111,0.18704196911086643,0.05661310259579727,0.056983930778739186,0.2591676967449526,0.43510506798516685,0.6835599505562423
Foursquare,1.0,0.7,0.5,3,0.005,0.08038458738635158,0.11911999846952856,0.09582112301923645,0.18695074052132615,0.05871446229913473,0.05778739184177997,0.265348166460651,0.44746600741656367,0.6761433868974042
Foursquare,1.0,0.7,0.5,3,0.01,0.07664317097745599,0.1177792049252793,0.09237554125846442,0.18903386494830932,0.05694272764730119,0.05784919653893695,0.24969097651421507,0.4359291306139267,0.6827358879274825
Foursquare,1.0,0.7,0.5,3,0.02,0.07738472316868325,0.11855275812976655,0.09294652604901314,0.1901863708827544,0.0569015245158632,0.05778739184177997,0.24598269468479605,0.4330449114132674,0.6889163576431809
Foursquare,1.0,0.7,0.5,5,0.005,0.07680954852947636,0.11945501666636253,0.09459585359798837,0.19477588084313055,0.0569015245158632,0.05887927482488668,0.2550473836011537,0.4433456942727647,0.7016893283889576
Foursquare,1.0,0.7,0.5,5,0.01,0.07622599578939042,0.11665533622336516,0.09430990508287186,0.18937654834674086,0.056159868149979406,0.05696332921302019,0.24021425628347753,0.4437577255871446,0.6856201071281417
Foursquare,1.0,0.7,0.5,5,0.02,0.0782794058272488,0.11810321040775888,0.09394115608495268,0.18832262038559847,0.05776679027606098,0.05760197775030903,0.2591676967449526,0.4466419447878039,0.6757313555830243
Foursquare,1.0,0.7,0.5,10,0.005,0.08005434247114183,0.12014383501898034,0.09835929987191694,0.19304528815796465,0.05945611866501855,0.05842604037906882,0.25793160280181293,0.4507622579316028,0.6843840131850021
Foursquare,1.0,0.7,0.5,10,0.01,0.08211422168141544,0.12104328971801911,0.09990308229616103,0.19177469730614355,0.05879686856201071,0.05704573547589616,0.2554594149155336,0.4503502266172229,0.6864441697569015
Foursquare,1.0,0.7,0.5,10,0.02,0.0807981909670257,0.12027531290599745,0.09529578161428778,0.1894955105111354,0.05850844664194479,0.057231149567367114,0.26864441697569014,0.44210960032962504,0.6843840131850021
Foursquare,1.0,0.7,1.0,1,0.005,0.07973266646878042,0.1196598319374103,0.09733126004504392,0.1922703580879236,0.05892047795632468,0.05801400906468892,0.25793160280181293,0.4495261639884631,0.6897404202719407
Foursquare,1.0,0.7,1.0,1,0.01,0.07484719237883221,0.11322475612901098,0.08875640650420542,0.17967687472657276,0.055212196126905644,0.055356407086938605,0.24351050679851668,0.42068397198187063,0.6646065100947672
Foursquare,1.0,0.7,1.0,1,0.02,0.07571623939325413,0.11713952188630372,0.09255335041522637,0.19050953475340557,0.05640708693860734,0.05756077461887103,0.24351050679851668,0.4338689740420272,0.6872682323856613
Foursquare,1.0,0.7,1.0,3,0.005,0.07944347135924153,0.11887466984997468,0.09450000615904408,0.18795744935221306,0.05686032138442522,0.05681911825298723,0.24598269468479605,0.4359291306139267,0.6757313555830243
Foursquare,1.0,0.7,1.0,3,0.01,0.0785513553135023,0.11858682447232032,0.09535861633299995,0.18909472321398033,0.058220024721878864,0.05776679027606098,0.261639884631232,0.4359291306139267,0.681087762669963
Foursquare,1.0,0.7,1.0,3,0.02,0.07852220254309973,0.11935086394644182,0.09450836853461593,0.1904156006624046,0.05776679027606098,0.05803461063040791,0.24763081994231562,0.4458178821590441,0.6856201071281417
Foursquare,1.0,0.7,1.0,5,0.005,0.07933457110973421,0.12021205896678082,0.09695000493720271,0.19314747144330668,0.05854964977338278,0.0584672435105068,0.24927894519983518,0.44746600741656367,0.6909765142150803
Foursquare,1.0,0.7,1.0,5,0.01,0.07921916526214941,0.1188254333018098,0.09614382385377138,0.18975034916218375,0.05756077461887103,0.05733415739596209,0.25051503914297485,0.4338689740420272,0.6889163576431809
Foursquare,1.0,0.7,1.0,5,0.02,0.07775111442350452,0.11765458230429952,0.09743533161865146,0.19115616151681938,0.05760197775030903,0.05760197775030903,0.25133910177173463,0.44870210135970334,0.6918005768438401
Foursquare,1.0,0.7,1.0,10,0.005,0.07792105980244556,0.11708425369757304,0.09545332012128384,0.18790884448477466,0.05817882159044088,0.05694272764730119,0.25257519571487436,0.4503502266172229,0.6831479192418624
Foursquare,1.0,0.7,1.0,10,0.01,0.07642974541752523,0.117228494184871,0.09157411243132862,0.18770036208524216,0.055170992995467655,0.05708693860733416,0.24721878862793573,0.41985990935311085,0.6749072929542645
Foursquare,1.0,0.7,1.0,10,0.02,0.07782211010958333,0.11649433008711033,0.09364026239374926,0.18524340316894292,0.05620107128141738,0.05591264936135146,0.253811289658014,0.438401318500206,0.6786155747836835
Foursquare,1.0,0.7,2.0,1,0.005,0.08109188230920847,0.12165881982077842,0.0975510717014644,0.19355019520742187,0.057519571487433044,0.057498969921714056,0.26287597857437167,0.449938195302843,0.6992171405026782
Foursquare,1.0,0.7,2.0,1,0.01,0.08260395219420544,0.12251020186011859,0.10084485684582131,0.19431339368183395,0.0607746188710342,0.05910589204779563,0.27111660486196953,0.4610630407911001,0.6856201071281417
Foursquare,1.0,0.7,2.0,1,0.02,0.08162351229096669,0.12107730869497932,0.09819645728635254,0.1918824700279934,0.058879274824886696,0.05760197775030903,0.25710754017305315,0.44210960032962504,0.6749072929542645
Foursquare,1.0,0.7,2.0,3,0.005,0.08174499985915905,0.12283913482101813,0.09810396309430318,0.19434565827291292,0.05995055624227441,0.05982694684796044,0.26328800988875156,0.4511742892459827,0.69221260815822
Foursquare,1.0,0.7,2.0,3,0.01,0.07779811328121893,0.11708009717177999,0.09323706158792497,0.18654058303112475,0.057395962093119084,0.05683971981870622,0.25339925834363414,0.43716522455706636,0.6765554182117841
Foursquare,1.0,0.7,2.0,3,0.02,0.0767849785970238,0.11748518765727643,0.09345163909113566,0.18950952876592664,0.05628347754429337,0.05716934487021014,0.25133910177173463,0.4429336629583848,0.6918005768438401
Foursquare,1.0,0.7,2.0,5,0.005,0.07470258511690851,0.11464345908111975,0.08923318897306058,0.18475976466523,0.05607746188710343,0.05646889163576432,0.24721878862793573,0.4182117840955913,0.6765554182117841
Foursquare,1.0,0.7,2.0,5,0.01,0.07635768295528784,0.11576730740001262,0.09289203496622661,0.18619435996357864,0.0562010712814174,0.056592501030078284,0.24515863205603625,0.4276885043263288,0.6798516687268232
Foursquare,1.0,0.7,2.0,5,0.02,0.07571815669805813,0.11617395140702003,0.09095807603495795,0.18654546950099885,0.055830243098475486,0.05710754017305316,0.24433456942727647,0.4322208487845076,0.6880922950144212
Foursquare,1.0,0.7,2.0,10,0.005,0.08097489415763312,0.1202295020458447,0.09658872664158578,0.1894896041390263,0.058755665430572736,0.057478368355995055,0.2558714462299135,0.44499381953028433,0.676967449526164
Foursquare,1.0,0.7,2.0,10,0.01,0.08009473384736722,0.12016740272833601,0.0973171911135935,0.19206035542129576,0.057725587144623,0.05733415739596209,0.2484548825710754,0.4441697569015245,0.700041203131438
Foursquare,1.0,0.7,2.0,10,0.02,0.07519796927596496,0.11582720596354605,0.09238618846537829,0.18791825767215103,0.056159868149979406,0.057478368355995055,0.24557066337041616,0.4396374124433457,0.681087762669963
Foursquare,1.0,1.0,0.2,1,0.005,0.07646408850135868,0.11730588180562945,0.09177798368310189,0.1882336108119694,0.05525339925834363,0.05675731355583024,0.24474660074165636,0.43098475484136795,0.6802637000412032
Foursquare,1.0,1.0,0.2,1,0.01,0.07491149016159311,0.11395412942327868,0.09016886878773112,0.18206250036813265,0.05471775854964977,0.055500618046971574,0.2521631644004944,0.4252163164400494,0.6658426040379068
Foursquare,1.0,1.0,0.2,1,0.02,0.07536256385418257,0.11703141622844601,0.0900140261910134,0.1881620794373642,0.05496497733827771,0.05663370416151627,0.24433456942727647,0.4293366295838484,0.6868562010712814
Foursquare,1.0,1.0,0.2,3,0.005,0.07781754128634788,0.11776126691553372,0.0944978409550157,0.18922956587658396,0.05714874330449115,0.05721054800164813,0.24927894519983518,0.43757725587144625,0.6786155747836835
Foursquare,1.0,1.0,0.2,3,0.01,0.07631036592781078,0.1169493724047592,0.09140860736341284,0.18737487133604772,0.05665430572723527,0.057313555830243106,0.24927894519983518,0.4359291306139267,0.6852080758137619
Foursquare,1.0,1.0,0.2,3,0.02,0.07812797733954487,0.11733674850170321,0.0926942144093545,0.18512104745939423,0.05607746188710342,0.05642768850432633,0.25133910177173463,0.4330449114132674,0.6814997939843428
Foursquare,1.0,1.0,0.2,5,0.005,0.07590647164807485,0.11604389674377669,0.09490317536481294,0.1899839456486774,0.056571899464359296,0.056736711990111245,0.23362175525339926,0.4363411619283066,0.6889163576431809
Foursquare,1.0,1.0,0.2,5,0.01,0.07629114214577781,0.11665234961949522,0.09284934835726945,0.18892416025817482,0.05607746188710343,0.05651009476720231,0.2624639472599918,0.43469303667078696,0.6864441697569015
Foursquare,1.0,1.0,0.2,5,0.02,0.07922502606353983,0.11977459927201527,0.09616526708881028,0.1923510070070909,0.05826122785331684,0.0580964153275649,0.25793160280181293,0.44499381953028433,0.6847960444993819
Foursquare,1.0,1.0,0.2,10,0.005,0.07848659312352155,0.11805733405006709,0.09304469835032184,0.18684438201885695,0.057107540173053147,0.05677791512154924,0.25133910177173463,0.4454058508446642,0.6880922950144212
Foursquare,1.0,1.0,0.2,10,0.01,0.07661734681340365,0.1177721635381933,0.09354582173754614,0.1900326463324132,0.055830243098475486,0.0572929542645241,0.23939019365471775,0.4285125669550886,0.6893283889575608
Foursquare,1.0,1.0,0.2,10,0.02,0.07800900426881552,0.11874368701438626,0.09290953887955344,0.18876678198364577,0.05574783683559951,0.05686032138442522,0.2517511330861145,0.43428100535640707,0.6773794808405439
Foursquare,1.0,1.0,0.5,1,0.005,0.07742065652328994,0.11756232417235424,0.09254450693883325,0.18744713014751965,0.057025133910177175,0.05733415739596211,0.24969097651421507,0.4330449114132674,0.6790276060980635
Foursquare,1.0,1.0,0.5,1,0.01,0.07596228106605601,0.11721204201213226,0.09313046229792304,0.19089576085469792,0.05735475896168108,0.058220024721878864,0.253811289658014,0.4359291306139267,0.6905644829007005
Foursquare,1.0,1.0,0.5,1,0.02,0.08099870763327881,0.12101311129036484,0.09600831786560295,0.19035798259378447,0.058879274824886696,0.058446641944787804,0.26370004120313145,0.4454058508446642,0.6823238566131026
Foursquare,1.0,1.0,0.5,3,0.005,0.07789541964641604,0.11748832930044742,0.09543123922085854,0.18866163278450926,0.05743716522455706,0.05727235269880511,0.2542233209723939,0.44128553770086526,0.688504326328801
Foursquare,1.0,1.0,0.5,3,0.01,0.07639915463343992,0.11657027719116965,0.09186485461968563,0.18771952297736116,0.056489493201483325,0.0565306963329213,0.24557066337041616,0.4293366295838484,0.6880922950144212
Foursquare,1.0,1.0,0.5,3,0.02,0.07746295794144432,0.11649232403280152,0.09194365995356105,0.18418088583089198,0.056901524515863215,0.056674907292954255,0.2480428512566955,0.4318088174701277,0.669138854552946
Foursquare,1.0,1.0,0.5,5,0.005,0.0789764474768222,0.1204676725880705,0.09542737099870048,0.19376714224598396,0.05727235269880511,0.05791100123609393,0.24680675731355584,0.4396374124433457,0.6942727647301195
Foursquare,1.0,1.0,0.5,5,0.01,0.08046873436082436,0.12205611368873735,0.0974397427884991,0.19553804165523928,0.059332509270704575,0.05951792336217552,0.26411207251751134,0.45447053976102186,0.6955088586732592
Foursquare,1.0,1.0,0.5,5,0.02,0.0790660879266243,0.11866796878004597,0.09559118065047538,0.18996956300473128,0.05871446229913473,0.057807993407498974,0.2542233209723939,0.449938195302843,0.6893283889575608
Foursquare,1.0,1.0,0.5,10,0.005,0.08220579410184108,0.12338113638312641,0.09719126209473741,0.19463907846298364,0.05904408735063865,0.05892047795632468,0.2665842604037907,0.4470539761021838,0.6901524515863205
Foursquare,1.0,1.0,0.5,10,0.01,0.077680038502929,0.11675529659979936,0.09242927037752317,0.18607928983420527,0.05756077461887103,0.05669550885867327,0.24680675731355584,0.44210960032962504,0.6839719818706221
Foursquare,1.0,1.0,0.5,10,0.02,0.07558404373233892,0.11559692169811359,0.09149245853899725,0.18524277534094158,0.055953852492789447,0.05683971981870623,0.2484548825710754,0.4392253811289658,0.6876802637000412
Foursquare,1.0,1.0,1.0,1,0.005,0.07673481586179548,0.11863005984006354,0.09114906594739995,0.1901044151891044,0.056159868149979406,0.058055212196126894,0.25751957148743304,0.43757725587144625,0.6909765142150803
Foursquare,1.0,1.0,1.0,1,0.01,0.07575848020602804,0.11672556728105506,0.09122714699343275,0.18793460427749442,0.05570663370416151,0.057025133910177175,0.24515863205603625,0.4252163164400494,0.6744952616398846
Foursquare,1.0,1.0,1.0,1,0.02,0.07530485182399001,0.11582050362653015,0.09001125069380657,0.18642709554023587,0.05636588380716935,0.057334157395962086,0.24763081994231562,0.43428100535640707,0.6876802637000412
Foursquare,1.0,1.0,1.0,3,0.005,0.07549341631802177,0.11457951669225441,0.09252322433509015,0.1841793117024066,0.05624227441285538,0.056221672847136375,0.24062628759785742,0.44746600741656367,0.673259167696745
Foursquare,1.0,1.0,1.0,3,0.01,0.07768020984439468,0.1190766064554994,0.09371829069584632,0.1906429147295345,0.05636588380716935,0.05797280593325092,0.2583436341161928,0.44787803873094356,0.6909765142150803
Foursquare,1.0,1.0,1.0,3,0.02,0.08141721109436613,0.12094692927427655,0.09558912152840622,0.1885946318442511,0.05793160280181295,0.05733415739596209,0.2587556654305727,0.44128553770086526,0.6798516687268232
Foursquare,1.0,1.0,1.0,5,0.005,0.0776002215912169,0.11746454460646534,0.09480353104461911,0.18886513061522406,0.05718994643592914,0.05727235269880511,0.24392253811289658,0.44787803873094356,0.6823238566131026
Foursquare,1.0,1.0,1.0,5,0.01,0.07590286759549378,0.11642990177553268,0.09109661959167495,0.1870543851385664,0.05570663370416151,0.0569015245158632,0.24515863205603625,0.42439225381128964,0.681087762669963
Foursquare,1.0,1.0,1.0,5,0.02,0.0783647368641388,0.11869267400733054,0.09435602983021983,0.18981584716675354,0.05595385249278945,0.05686032138442522,0.25051503914297485,0.43551709929954674,0.69221260815822
Foursquare,1.0,1.0,1.0,10,0.005,0.07745347865818114,0.11759005257169872,0.0940140253269923,0.18823295608374688,0.057807993407498974,0.057684384013185,0.25092707045735474,0.4433456942727647,0.6868562010712814
Foursquare,1.0,1.0,1.0,10,0.01,0.0787987168182616,0.11935736405455212,0.09498699183454046,0.1909386346252267,0.057807993407498974,0.05797280593325094,0.2558714462299135,0.446229913473424,0.6860321384425216
Foursquare,1.0,1.0,1.0,10,0.02,0.07148319455411759,0.11375214886002002,0.08535433601895005,0.18477765092262846,0.0523279769262464,0.05636588380716935,0.23485784919653893,0.41244334569427277,0.6744952616398846
Foursquare,1.0,1.0,2.0,1,0.005,0.07799727197624674,0.11797086706952864,0.09205855763370459,0.1870992368714168,0.0565306963329213,0.0565925010300783,0.25669550885867326,0.43428100535640707,0.6827358879274825
Foursquare,1.0,1.0,2.0,1,0.01,0.07585950791940958,0.11511176116197969,0.09248697495893947,0.18497704173292298,0.05603625875566543,0.056283477544293366,0.23897816234033786,0.4223320972393902,0.6777915121549237
Foursquare,1.0,1.0,2.0,1,0.02,0.07825587194984643,0.1169672924169441,0.0933924260877487,0.18529108939091257,0.05834363411619284,0.05696332921302019,0.25298722702925425,0.4433456942727647,0.6773794808405439
Foursquare,1.0,1.0,2.0,3,0.005,0.07729314270656609,0.11642374628443931,0.09356095895921641,0.18605846487777167,0.057231149567367114,0.056901524515863215,0.25133910177173463,0.43798928718582614,0.6753193242686444
Foursquare,1.0,1.0,2.0,3,0.01,0.07664098629424845,0.11801016563783165,0.09337851631086536,0.1911678144480489,0.05566543057272352,0.05696332921302019,0.2521631644004944,0.4396374124433457,0.6926246394725999
Foursquare,1.0,1.0,2.0,3,0.02,0.07998133588068534,0.11975215628067913,0.09726892323347458,0.19189084092998127,0.05995055624227441,0.05830243098475484,0.2599917593737124,0.44829007004532345,0.6913885455294603
Foursquare,1.0,1.0,2.0,5,0.005,0.08103197138395085,0.12291671180264803,0.09695656957161249,0.19605995099975593,0.05850844664194479,0.05894107952204368,0.2661722290894108,0.446229913473424,0.6979810465595385
Foursquare,1.0,1.0,2.0,5,0.01,0.07668713938531285,0.11645249592919833,0.09403104340426455,0.1879553547143423,0.056159868149979406,0.05628347754429337,0.25298722702925425,0.4429336629583848,0.6926246394725999
Foursquare,1.0,1.0,2.0,5,0.02,0.07904820171075735,0.11819311338662984,0.09522143711679044,0.1882201885839654,0.05817882159044087,0.057148743304491136,0.25133910177173463,0.44087350638648537,0.6765554182117841
Foursquare,1.0,1.0,2.0,10,0.005,0.07753583953952171,0.11817675548366463,0.09456858527048288,0.18973894870895888,0.057148743304491136,0.05803461063040791,0.25710754017305315,0.4458178821590441,0.6823238566131026
Foursquare,1.0,1.0,2.0,10,0.01,0.07462872696503522,0.11498369987205345,0.09147854864706711,0.18682338958075204,0.05550061804697157,0.056880922950144214,0.22991347342398022,0.4330449114132674,0.6856201071281417
Foursquare,1.0,1.0,2.0,10,0.02,0.08054416232829975,0.1202419210491509,0.09860375417894579,0.19221017729926443,0.05945611866501855,0.058281829419035855,0.25710754017305315,0.45941491553358055,0.6897404202719407
Foursquare,1.5,0.3,0.2,1,0.005,0.08039530966068184,0.11940743284582031,0.09789560636415671,0.19053085754323407,0.057931602801812934,0.05677791512154924,0.2624639472599918,0.4466419447878039,0.688504326328801
Foursquare,1.5,0.3,0.2,1,0.01,0.07970510801570123,0.11807700965361266,0.0980292125871874,0.18790168034090501,0.058220024721878864,0.0569221260815822,0.2595797280593325,0.46271116604861967,0.6979810465595385
Foursquare,1.5,0.3,0.2,1,0.02,0.0793776117121105,0.1190358311982155,0.09570673478928875,0.19012789367606966,0.057890399670374945,0.05721054800164813,0.26452410383189123,0.4470539761021838,0.681087762669963
Foursquare,1.5,0.3,0.2,3,0.005,0.0833363197202293,0.12282168890436171,0.10031192056312516,0.19347034563862162,0.06003296250515039,0.05846724351050679,0.2760609806345282,0.4639472599917594,0.6876802637000412
Foursquare,1.5,0.3,0.2,3,0.01,0.08237238661180833,0.12033697283559498,0.09856551894421116,0.18916797897655926,0.05982694684796044,0.057210548001648126,0.2624639472599918,0.457766790276061,0.6876802637000412
Foursquare,1.5,0.3,0.2,3,0.02,0.07707768923360567,0.11607276261447498,0.09474222604399929,0.18620629224435561,0.05665430572723527,0.05622167284713639,0.2542233209723939,0.4429336629583848,0.6761433868974042
Foursquare,1.5,0.3,0.2,5,0.005,0.08023603631743412,0.11939515278442553,0.09485863921360292,0.18668447661017024,0.05764318088174702,0.057231149567367114,0.26823238566131025,0.44870210135970334,0.6827358879274825
